Timestamp,acc.z,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm
394742,0.6240925788879395,29355,24385,26744,33932
394752,0.6262640953063965,28884,23552,26789,34120
394762,0.6252722144126892,29073,22735,26375,34231
394772,0.6534125804901123,29101,22859,26257,33326
394782,0.6465086936950684,28724,22278,26220,33426
394792,0.6137285828590393,29885,23935,24772,31440
394802,0.6102386116981506,29574,24166,24561,30952
394812,0.5944312810897827,30076,25622,24191,28497
394822,0.5971315503120422,29383,26589,24289,27351
394832,0.6180408596992493,31010,26921,22537,25944
394842,0.6266312003135681,29997,26975,22756,25921
394852,0.5851495862007141,30830,25959,21717,26169
394862,0.5500004887580872,30072,25049,21342,27376
394872,0.5115278363227844,30517,23372,20601,28182
394882,0.5342183113098145,29718,18778,20493,32230
394892,0.5524043440818787,28555,15607,22754,33763
394902,0.5675286650657654,49476,42235,48338,53207
394912,0.5904967784881592,48883,41108,51458,55290
394922,0.6749739050865173,48544,42587,53194,55803
394932,0.7419692277908325,47957,42279,58822,59411
394942,0.8061155676841736,46269,44020,60075,60075
394952,0.8928813338279724,45250,43364,60950,60950
394962,0.9444237351417542,43517,47758,61148,60062
394972,0.9906334280967712,47687,48672,61148,56975
394982,1.029539942741394,50390,52318,61148,55122
394992,1.0616227388381958,55390,53026,60950,47751
395002,1.0903180837631226,56303,57479,60183,45252
395012,1.2009320259094238,60874,58380,59243,34210
395022,1.1968367099761963,60819,59161,55871,41054
395032,1.1705591678619385,61148,58088,53220,37709
395042,1.203134536743164,61148,58704,47745,41672
395052,1.1787846088409424,60851,55505,48391,39563
395062,1.2115362882614136,60267,51130,42988,50753
395072,1.250454068183899,59789,44380,42547,52862
395082,1.269425392150879,59318,42910,43354,56391
395092,1.2665042877197266,58947,30262,38979,53125
395102,1.2627428770065308,51308,10540,25691,49182
395112,1.2311201095581055,46632,3707,30546,53135
395122,1.228772521018982,33992,6297,42523,52302
395132,1.1987946033477783,22532,12108,45922,49889
395142,1.15016508102417,30300,31873,54641,52648
395152,1.1164965629577637,31515,44412,55886,54974
395162,1.1480516195297241,33851,43438,55886,54299
395172,1.1381630897521973,37476,49860,56899,54873
395182,1.1763286590576172,47976,52811,57342,53041
395192,1.2152948379516602,52910,57097,55194,49655
395202,1.227383017539978,57987,57663,51290,49741
395212,1.2671732902526855,60364,58449,45460,51520
395222,1.3029499053955078,60364,56621,45593,52756
395232,1.3114594221115112,60558,55921,44383,54816
395242,1.3143643140792847,59908,51962,49919,56834
395252,1.2969383001327515,57467,49724,53899,58204
395262,1.3012311458587646,54877,47708,57293,58713
395272,1.3066794872283936,51875,46026,59480,59161
395282,1.346786379814148,50508,46435,60291,58688
395292,1.3819425106048584,49967,47801,60267,56913
395302,1.4054992198944092,51515,50636,60103,55148
395312,1.4100528955459595,53857,51961,59557,52085
395322,1.419589877128601,56087,53602,57321,51745
395332,1.4454234838485718,58113,55328,56314,48295
395342,1.4613349437713623,58424,54578,54571,51144
395352,1.4765042066574097,58614,54569,54120,51339
395362,1.4622818231582642,55723,51425,54991,53245
395372,1.4496911764144897,38242,31070,40987,40304
395382,1.4124680757522583,35211,29721,43007,40899
395392,1.3255695104599,30135,28959,41933,39866
395402,1.2373398542404175,32470,27624,40673,39596
395412,1.1923612356185913,32389,29438,37310,37617
395422,1.136445164680481,37168,30226,33277,34757
395432,1.099113941192627,40659,32777,27076,33183
395442,1.0618579387664795,42736,34304,25433,29377
395452,1.0279951095581055,44258,38572,21525,24752
395462,0.9862112998962402,43825,39237,23090,23020
395472,0.9648124575614929,43463,41956,21489,20504
395482,0.9262970089912415,40971,40669,25817,21198
395492,0.9105848073959351,38757,41421,26077,22058
395502,0.890067458152771,35998,39511,30562,22429
395512,0.8344882726669312,41123,46920,42287,36678
395522,0.8377098441123962,38542,44265,45622,38817
395532,0.8985553979873657,45344,51431,54173,51710
395542,0.917024552822113,46865,50480,55670,53428
395552,0.9465474486351013,48434,51618,56711,56736
395562,1.004786491394043,53141,51160,56207,57894
395572,1.0582026243209839,55175,51341,54407,59761
395582,1.1136354207992554,57061,51223,53297,59192
395592,1.1562604904174805,58227,51825,50737,60311
395602,1.1892141103744507,58708,52113,51748,59275
395612,1.2337809801101685,58118,52577,51556,59367
395622,1.2829511165618896,57777,53145,53238,58019
395632,1.282425880432129,56881,53621,53957,57406
395642,1.3128048181533813,56571,53637,54882,56949
395652,1.3329682350158691,55903,53939,55364,56598
395662,1.338224172592163,41441,38209,42191,42962
395672,1.3469001054763794,37759,34717,40003,39763
395682,1.3136451244354248,37652,32415,36661,38366
395692,1.2566615343093872,36506,30918,35725,36618
395702,1.1736172437667847,35536,30883,36307,36307
395712,1.1294324398040771,35396,29474,35860,35632
395722,1.0814684629440308,34789,28789,35704,36074
395732,1.047156810760498,34651,28814,36186,34777
395742,1.0330158472061157,34411,30833,35866,33504
395752,0.985166609287262,35187,30901,35453,32309
395762,0.977182149887085,34653,31128,34875,32496
395772,0.9240463376045227,34705,31321,35287,31024
395782,0.9195337891578674,34257,31077,34650,31642
395792,0.9042459726333618,34600,32025,34215,29775
395802,0.8599215149879456,46533,43825,45832,44675
395812,0.8724817633628845,51733,49849,51008,49996
395822,0.9133380651473999,51761,49512,50724,50584
395832,0.9772804975509644,54663,50966,52917,53861
395842,1.0284796953201294,55979,51895,54031,55464
395852,1.068827748298645,56910,51892,54599,56874
395862,1.121129035949707,57302,52362,55339,57435
395872,1.164098858833313,57833,52018,55183,57904
395882,1.1857187747955322,57112,52137,56054,57802
395892,1.248193383216858,57486,52335,55829,57821
395902,1.263224720954895,56982,53297,56276,56884
395912,1.2936058044433594,56842,53069,56369,56773
395922,1.3191227912902832,56679,53798,56326,56042
395932,1.3620631694793701,56916,53896,56252,55411
395942,1.3724749088287354,56684,53793,56364,55642
395952,1.3882206678390503,56950,53727,56167,54871
395962,1.3934134244918823,56429,53856,56148,55001
395972,1.4127767086029053,56875,53277,55871,54948
395982,1.4163424968719482,56700,53363,55755,55196
395992,1.421532154083252,56809,52537,55858,55316
396002,1.408168911933899,56497,52783,55876,55441
396012,1.4139132499694824,56677,51909,55858,55622
396022,1.412778377532959,56448,52465,55836,55449
396032,1.430638313293457,56393,52060,56007,55312
396042,1.4326685667037964,47511,41697,47092,46082
396052,1.3899710178375244,39886,31873,39116,37562
396062,1.3181633949279785,39170,31820,39039,37658
396072,1.2664434909820557,37710,31629,37660,34195
396082,1.208393931388855,36695,31631,36370,33111
396092,1.1614197492599487,36388,31819,36636,31535
396102,1.0916507244110107,36723,31254,35070,32229
396112,1.049946665763855,36073,31540,36135,30722
396122,1.006961464881897,35610,31720,35555,30902
396132,0.967481791973114,35512,31433,35628,30197
396142,0.9498624205589294,35436,31217,34862,30755
396152,0.8869796395301819,35201,30469,34984,30823
396162,0.8897094130516052,35002,29303,34283,31938
396172,0.8772497177124023,35166,29648,33860,31092
396182,0.8431875705718994,34575,29394,33733,31318
396192,0.8394519090652466,34403,28709,33512,31598
396202,0.8371562957763672,34399,28722,32939,31400
396212,0.7927219867706299,36524,31060,35790,34955
396222,0.7803760170936584,51463,48891,51175,50406
396232,0.817671537399292,51479,48459,51332,51470
396242,0.8589365482330322,51743,49066,51112,50909
396252,0.9205677509307861,54952,51893,53770,54537
396262,0.9592728018760681,55869,52544,54879,55255
396272,1.0318280458450317,56996,53356,55100,56555
396282,1.0568128824234009,57149,53099,56064,57067
396292,1.1295461654663086,57593,53565,55779,57523
396302,1.1647415161132812,57458,53870,56344,56908
396312,1.1852892637252808,57344,53639,56353,57202
396322,1.2353479862213135,57359,53739,56359,56754
396332,1.2583789825439453,55136,51346,54049,54410
396342,1.2822091579437256,40745,35546,39006,37969
396352,1.2610516548156738,38585,34222,37868,36102
396362,1.1863833665847778,38217,34056,38082,35638
396372,1.1067601442337036,36240,32656,36808,33193
396382,1.0995920896530151,35940,31669,35845,33472
396392,1.052241325378418,35668,32423,35749,31936
396402,1.002732753753662,34882,31878,35863,32013
396412,0.9696019291877747,35524,32428,34987,30931
396422,0.945447564125061,35169,31937,34706,31334
396432,0.9105365872383118,35257,31106,34158,31865
396442,0.8908217549324036,35018,30430,33957,32197
396452,0.8640087246894836,34546,31012,33763,31552
396462,0.854781448841095,34434,29870,33470,32301
396472,0.8351066708564758,36894,33203,35868,35142
396482,0.8181166648864746,51591,49347,50840,50504
396492,0.8448987603187561,51296,48955,50815,51186
396502,0.8899867534637451,53024,50488,52483,52688
396512,0.9522933959960938,55558,52106,53936,55812
396522,0.9976001381874084,56352,52653,54913,56286
396532,1.0324490070343018,56770,53329,55516,57420
396542,1.0984529256820679,57105,53421,55545,56999
396552,1.1650439500808716,57432,53558,55872,57609
396562,1.1682851314544678,57627,54002,55689,56884
396572,1.2217158079147339,57326,53962,55879,57059
396582,1.2619154453277588,57438,54533,55844,56133
396592,1.2833036184310913,56681,53769,56158,56581
396602,1.3003610372543335,40337,35540,38905,38755
396612,1.3153092861175537,39315,35091,39769,38299
396622,1.2431690692901611,39899,35396,39228,37717
396632,1.170179843902588,36181,33064,37168,34335
396642,1.133277177810669,36360,32267,35813,33887
396652,1.0953245162963867,34916,32269,36724,32622
396662,1.0552349090576172,35108,32301,36069,32328
396672,1.0078760385513306,34778,31998,36328,31492
396682,0.9569951891899109,35500,31805,34795,31789
396692,0.9589534401893616,35450,31834,34471,31367
396702,0.9060627818107605,35400,31124,33956,31890
396712,0.9152041673660278,35459,30720,33720,31692
396722,0.8721919059753418,34919,30361,33577,31985
396732,0.8627862334251404,34502,30643,33352,31610
396742,0.840827226638794,34286,29255,33127,32432
396752,0.7993777990341187,50531,48310,49967,49439
396762,0.8069811463356018,51356,48671,50887,51007
396772,0.8746284246444702,54179,51702,53816,54167
396782,0.9342029690742493,54388,51612,53768,54077
396792,0.9855358600616455,55722,52403,55197,56512
396802,1.0302296876907349,56483,53295,55805,56481
396812,1.0907275676727295,57220,53567,55635,57022
396822,1.1221355199813843,57470,53720,56052,56944
396832,1.163219928741455,57748,53706,55763,56925
396842,1.2370896339416504,57418,54057,56105,56673
396852,1.255434513092041,57548,54190,56184,56341
396862,1.2849913835525513,57325,53985,56240,55985
396872,1.288825511932373,57218,53828,56165,55954
396882,1.285598874092102,57229,53709,56159,55688
396892,1.3160332441329956,56825,53113,56046,56041
396902,1.3299249410629272,40594,34338,40093,37644
396912,1.271688461303711,39645,34614,39890,37520
396922,1.2066062688827515,37314,32141,37518,34280
396932,1.1318268775939941,36381,32531,36345,33004
396942,1.0963259935379028,36408,31660,36309,32253
396952,1.0814378261566162,35411,32302,36225,31579
396962,1.013167142868042,33820,32954,38040,29737
396972,0.9624432325363159,25303,40583,43551,20393
396982,0.9672756195068359,21362,43172,46037,15243
396992,0.9157589673995972,18218,45055,47163,12448
397002,0.9122104644775391,24812,41832,43486,17557
397012,0.9203991889953613,30044,38365,39071,22904
397022,0.8531399965286255,38464,29691,30476,32201
397032,0.8331227898597717,40146,26218,27293,34953
397042,0.849705696105957,45333,15694,18029,42230
397052,0.8614814281463623,45411,16021,20793,44119
397062,0.8643140196800232,55556,38130,42518,55556
397072,0.8157050013542175,55755,38660,45041,55803
397082,0.8778880834579468,55803,36522,44186,55803
397092,0.9240592122077942,58696,37733,47095,58763
397102,0.9651994705200195,58717,38633,46997,59225
397112,0.9987888932228088,59597,38920,47633,59884
397122,1.081717610359192,59425,40186,46867,60075
397132,1.0780309438705444,57274,47750,52491,59557
397142,1.1062909364700317,51787,55024,57255,55537
397152,1.1329694986343384,49699,58677,59325,49906
397162,1.1788089275360107,41027,60261,59722,36251
397172,1.2158163785934448,42709,60557,59285,35370
397182,1.193663477897644,26145,53395,49553,11057
397192,1.155652403831482,28649,49294,45373,14961
397202,1.1454229354858398,30098,48840,44946,13799
397212,1.0923327207565308,35640,41149,37923,24168
397222,1.0588769912719727,37484,36820,35564,27808
397232,1.0040631294250488,39859,30002,31162,34801
397242,0.9817628264427185,40803,25291,29191,38111
397252,0.9527369141578674,41172,20212,27671,41651
397262,0.8896774649620056,40972,15825,27381,44067
397272,0.8840661644935608,39425,16988,28968,43132
397282,0.8672659397125244,37969,15887,30747,43330
397292,0.8320063948631287,36118,18546,32546,41352
397302,0.8436185717582703,33091,21962,35451,38537
397312,0.835843026638031,31838,25879,35801,35417
397322,0.7895774841308594,29162,30364,37808,30926
397332,0.7841238975524902,43392,45868,48702,42749
397342,0.8249894976615906,48221,52852,53371,46111
397352,0.8397152423858643,50608,54564,54120,47278
397362,0.890407383441925,51619,58714,56953,45696
397372,0.9347668886184692,49878,60460,59663,42990
397382,0.9860826730728149,47278,60460,60241,40310
397392,1.028260588645935,47118,61148,61148,41598
397402,1.089538335800171,46136,61148,61055,42710
397412,1.1386423110961914,50980,60383,59430,48621
397422,1.1368106603622437,57864,53127,53024,58685
397432,1.177873134613037,59376,49147,51577,60202
397442,1.2062138319015503,61067,42329,47009,61148
397452,1.2285330295562744,53411,27545,37853,57691
397462,1.2230998277664185,47727,11656,26823,54598
397472,1.1906695365905762,43412,16003,30377,49237
397482,1.1687124967575073,45667,8827,25307,50120
397492,1.112827181816101,46563,10714,22458,48267
397502,1.0738158226013184,46766,11155,23091,47044
397512,1.0394189357757568,40287,24430,30921,39112
397522,0.9941064119338989,34211,33331,38511,28976
397532,0.9613610506057739,27172,40204,42310,21183
397542,0.9381632208824158,21132,45732,46880,9153
397552,0.8950051665306091,21763,47310,45572,8064
397562,0.897233784198761,24132,47566,45016,4607
397572,0.8876241445541382,23386,48002,44682,5121
397582,0.9080508351325989,24721,48048,44492,2900
397592,0.9115434288978577,24443,46863,43761,5950
397602,0.857903242111206,26415,44974,42761,8207
397612,0.8547478914260864,31920,38213,37044,20075
397622,0.8360319137573242,35124,32609,33800,26379
397632,0.8180558681488037,37659,25311,29231,33721
397642,0.8136013746261597,39676,17066,25853,39379
397652,0.7906076312065125,40415,13149,23704,41822
397662,0.757542073726654,40757,6554,23266,44870
397672,0.7667914628982544,39332,8421,25015,43823
397682,0.7726182341575623,38307,6551,26652,44032
397692,0.7374163866043091,35049,12936,29951,40289
397702,0.7018802165985107,35382,19738,36095,40379
397712,0.7557698488235474,50410,47039,52403,51610
397722,0.7519979476928711,48991,50080,53622,49310
397732,0.800761878490448,51287,55249,56991,49784
397742,0.8601105809211731,50226,57345,57498,46129
397752,0.9315764307975769,52872,59373,58701,47359
397762,0.9746713042259216,53145,60761,58954,45958
397772,1.0086326599121094,55210,60091,58162,49034
397782,1.0700838565826416,55570,59883,57663,50915
397792,1.1379635334014893,56967,57728,56721,53867
397802,1.1753897666931152,57214,56346,55919,56058
397812,1.1833243370056152,57826,53456,55595,57859
397822,1.2222059965133667,57345,51386,55515,59366
397832,1.2688788175582886,55887,52672,57198,57812
397842,1.3008642196655273,51516,55090,59596,55841
397852,1.291883111000061,46687,58659,60753,49772
397862,1.315990686416626,50138,57371,60190,51874
397872,1.3444654941558838,31619,40897,46573,31536
397882,1.3127511739730835,37792,35639,41211,36545
397892,1.254178762435913,37984,33856,37188,34722
397902,1.212217926979065,42693,26669,28933,38565
397912,1.141831874847412,41338,28245,29600,36395
397922,1.0679073333740234,46932,18247,20614,42957
397932,1.0297224521636963,48214,14945,16755,44639
397942,0.9937993288040161,47578,13186,18040,45396
397952,0.9572197794914246,47441,12891,18362,45691
397962,0.9539377093315125,46088,11132,20735,45799
397972,0.931323766708374,40313,20189,29518,40598
397982,0.89540034532547,32358,27463,38022,33510
397992,0.8730459213256836,26734,34173,41190,26908
398002,0.8440454006195068,17285,40888,46874,17365
398012,0.8558105230331421,15904,42959,46825,14994
398022,0.8421980738639832,16775,45104,46374,10934
398032,0.8437899947166443,17730,45855,45644,9438
398042,0.8559865355491638,20111,46784,44384,6176
398052,0.8359315395355225,22848,45908,42438,7733
398062,0.8031161427497864,26056,44773,40125,8768
398072,0.7792820334434509,32514,38647,34156,18539
398082,0.7899418473243713,35632,34933,30102,22632
398092,0.7887092232704163,37854,28728,26283,29275
398102,0.7523577213287354,39489,23096,22907,34586
398112,0.719546914100647,39507,17487,22192,38415
398122,0.7214546799659729,39350,12847,21073,41631
398132,0.7190828919410706,36599,13539,25125,40512
398142,0.6965988874435425,34175,10747,27225,42089
398152,0.7058549523353577,31475,14519,30324,39060
398162,0.6844426393508911,27761,17059,33321,37167
398172,0.6808665990829468,38849,43890,51369,44617
398182,0.7117630243301392,36954,46714,51932,41891
398192,0.7898736000061035,40111,56985,56985,43186
398202,0.7874424457550049,42424,58218,58218,42241
398212,0.845490574836731,47723,59979,59430,44848
398222,0.9448025226593018,51274,59979,57707,45807
398232,1.005090594291687,55452,59592,56134,49619
398242,1.0470285415649414,58493,58316,52774,53912
398252,1.0648821592330933,61648,52248,47440,59283
398262,1.1234325170516968,61749,48688,45347,61223
398272,1.1603012084960938,61648,43922,45710,61648
398282,1.2048908472061157,61648,42786,46760,61648
398292,1.228167176246643,60665,43681,49691,61347
398302,1.2467442750930786,57432,46386,53737,60950
398312,1.252678394317627,53418,51956,57167,58067
398322,1.2931023836135864,48435,56450,59772,54850
398332,1.2918963432312012,46516,59103,60380,51162
398342,1.3420891761779785,44541,60655,60655,46538
398352,1.353719711303711,46807,60655,59903,46276
398362,1.3511848449707031,48513,60460,59357,44048
398372,1.347769856452942,39762,54988,49029,32321
398382,1.3264256715774536,37896,46559,39664,22690
398392,1.2740085124969482,38461,41073,34514,27790
398402,1.2135465145111084,41586,36640,32373,30731
398412,1.1544153690338135,40339,32328,30033,34831
398422,1.096229076385498,40834,28077,30230,36551
398432,1.0528068542480469,39244,26710,30122,38570
398442,1.0092699527740479,38728,23213,31735,39506
398452,0.974358856678009,34423,25162,34785,38802
398462,0.9357466697692871,32998,23312,37008,38707
398472,0.9311729669570923,15720,41409,47201,20548
398482,0.9161438941955566,15220,41682,47871,18279
398492,0.9134055376052856,15544,45268,46738,13933
398502,0.8895737528800964,19958,43163,44821,16469
398512,0.8502426147460938,37492,29646,29097,33817
398522,0.8499825596809387,46581,12654,15131,44999
398532,0.8667487502098083,33036,0,33036,53452
398542,0.8486881256103516,45421,10442,16096,45243
398552,0.8508899211883545,45807,11080,15570,45120
398562,0.8044778108596802,45879,10447,15698,44908
398572,0.7570358514785767,41895,16357,21652,41512
398582,0.7835105061531067,37925,21247,27968,36858
398592,0.7799746990203857,31329,28693,33462,30987
398602,0.7633594274520874,24897,35157,39161,21800
398612,0.7716651558876038,20050,39328,40974,16931
398622,0.7591171264648438,14624,43306,44691,8455
398632,0.7123286128044128,15209,44555,43703,7386
398642,0.7436806559562683,16881,44933,43220,4564
398652,0.7649267315864563,17949,44858,41825,5600
398662,0.7733926773071289,19249,44926,41572,3264
398672,0.7651405334472656,24107,40895,37120,11200
398682,0.7542770504951477,27481,38195,34222,14174
398692,0.7457377910614014,30786,32766,29717,21662
398702,0.7349726557731628,33307,28804,26591,25684
398712,0.7439985871315002,34000,23743,24465,30510
398722,0.7038217782974243,35598,18617,21664,34503
398732,0.6774531602859497,42195,28075,33508,43677
398742,0.6813216805458069,42019,25095,33529,45676
398752,0.6482986807823181,52849,45561,50876,54931
398762,0.714648425579071,51662,46806,51944,54449
398772,0.8184692859649658,50844,50346,54634,54023
398782,0.8680694103240967,50998,54825,58270,55043
398792,0.9304835796356201,50470,57244,59553,53074
398802,1.0001013278961182,49615,60145,61089,50454
398812,1.072845220565796,51430,60724,60538,49256
398822,1.1227325201034546,51829,61335,60401,47513
398832,1.1730440855026245,53659,60706,59546,49460
398842,1.2018126249313354,54040,60606,58918,49202
398852,1.244229793548584,55796,58870,57381,52329
398862,1.2656728029251099,56033,57858,56665,53569
398872,1.2948981523513794,56408,56318,56274,55067
398882,1.3090171813964844,56860,54765,55699,56682
398892,1.3490853309631348,37214,33956,40980,41152
398902,1.291522741317749,36740,33045,41230,41119
398912,1.2285524606704712,33629,31132,38862,37662
398922,1.1927292346954346,32838,31179,38556,35708
398932,1.1546167135238647,31292,31999,38991,34156
398942,1.0986355543136597,31872,32832,38777,32260
398952,1.055153250694275,30792,34547,38463,30699
398962,1.0270979404449463,30792,35700,38552,28485
398972,0.9800440669059753,31040,36482,37557,27683
398982,0.9533444046974182,31230,37991,37181,24975
398992,0.9154724478721619,50298,53248,51990,46047
399002,0.9547896981239319,50624,53565,51659,45531
399012,0.9819797277450562,52022,55107,53534,48119
399022,1.0104906558990479,53676,56314,55250,51275
399032,1.0617772340774536,54197,56566,56072,52619
399042,1.1101696491241455,54496,56679,56668,54258
399052,1.159738302230835,54668,56132,57385,55405
399062,1.175290584564209,54425,55590,57315,56251
399072,1.2177613973617554,54795,55520,57511,56128
399082,1.273703694343567,55299,55351,57026,56354
399092,1.2787909507751465,54867,55202,57450,56070
399102,1.3074272871017456,55142,55349,57087,55714
399112,1.3180067539215088,55242,55641,57068,54967
399122,1.3257979154586792,54966,56549,57103,54197
399132,1.3380721807479858,54915,56523,56411,54319
399142,1.352457046508789,49599,51410,52636,46597
399152,1.3407163619995117,36692,40045,41033,33036
399162,1.2893425226211548,34484,37042,40566,31144
399172,1.2328813076019287,33395,36991,38753,29716
399182,1.1412965059280396,33637,36435,39549,28274
399192,1.09485924243927,33104,35848,38115,29107
399202,1.0568468570709229,33539,34579,38456,28608
399212,1.0085725784301758,33708,33895,36996,30114
399222,1.00985848903656,34340,32938,36967,29679
399232,0.9509957432746887,34336,33091,35455,30436
399242,0.9160891175270081,34065,32574,35970,29887
399252,0.8987858891487122,33393,31899,35177,31180
399262,0.8678699135780334,33301,31482,35161,31118
399272,0.8883147835731506,32457,31816,34950,30885
399282,0.8304876089096069,32487,32333,34511,30001
399292,0.8129425048828125,50714,50524,51479,49599
399302,0.8230155110359192,50644,50885,51370,49407
399312,0.9166857004165649,52029,53230,53702,51672
399322,0.9445965886116028,53802,55297,55402,53465
399332,0.9880114793777466,56953,53552,53733,56613
399342,1.0386121273040771,61148,44139,44785,61148
399352,1.0916457176208496,61447,44722,44640,61447
399362,1.1183631420135498,61447,44246,45111,61447
399372,1.1712042093276978,57107,54133,55422,57866
399382,1.2135223150253296,53697,56856,58125,54589
399392,1.2404927015304565,53201,57752,58602,53682
399402,1.27022385597229,48203,60217,61021,48585
399412,1.2929061651229858,49398,59871,59993,49643
399422,1.3133279085159302,47970,59928,60876,48573
399432,1.3345547914505005,50366,59069,59602,50641
399442,1.3455594778060913,38807,51309,54368,35687
399452,1.3368890285491943,36109,40594,41208,32007
399462,1.2542674541473389,35348,39137,39733,28753
399472,1.1777029037475586,38831,35057,32985,32208
399482,1.1350092887878418,40443,35309,31809,30382
399492,1.0975794792175293,41592,32617,28202,33349
399502,1.057007908821106,42284,33175,27681,31366
399512,1.0048742294311523,24350,49257,43475,6413
399522,0.9689708948135376,24172,48289,44422,6079
399532,0.9555593729019165,21759,46297,45475,11899
399542,0.9166424870491028,26004,40831,43791,18824
399552,0.8925858736038208,28384,36277,40528,26733
399562,0.8764371871948242,33424,26786,36665,34522
399572,0.8884177207946777,34634,22016,33375,39040
399582,0.8902574777603149,39018,12233,28970,43889
399592,0.8469334244728088,38764,12132,28086,44343
399602,0.8096835017204285,41493,6357,25199,46154
399612,0.7681216597557068,39137,11859,27503,43729
399622,0.8043422698974609,51893,31834,42653,53244
399632,0.8158746957778931,53317,43994,49677,54251
399642,0.838995099067688,54679,48180,51400,54749
399652,0.8798012733459473,54987,54163,55111,53773
399662,0.9334540963172913,54116,56402,55744,51253
399672,0.9941507577896118,53953,59300,58063,49692
399682,1.0480221509933472,53928,60236,58415,48742
399692,1.1012318134307861,53898,60420,58855,49333
399702,1.1142029762268066,54008,60360,58495,49970
399712,1.1632766723632812,54492,59427,57793,52340
399722,1.210413932800293,55552,57815,56687,54972
399732,1.232316017150879,55504,55882,55985,57389
399742,1.2668004035949707,55243,52681,54928,58374
399752,1.2902781963348389,39798,31322,37944,44001
399762,1.231335163116455,39296,27361,36943,43107
399772,1.1858640909194946,36986,27438,34831,40051
399782,1.1281641721725464,39410,23732,33051,41334
399792,1.0786993503570557,39291,24511,31134,40366
399802,1.0311510562896729,39277,25122,32073,38305
399812,1.0083121061325073,38249,25555,31683,38489
399822,0.9712706804275513,35716,30407,35184,32659
399832,0.9500075578689575,32624,34351,36632,29495
399842,0.9185646176338196,29752,37690,39801,23676
399852,0.8926028609275818,19274,45267,45402,12762
399862,0.8944510817527771,20482,46412,45289,8204
399872,0.8565892577171326,20811,45967,44530,10821
399882,0.8590013384819031,24487,45344,43208,10906
399892,0.8386973738670349,28329,41031,39039,18379
399902,0.8397548794746399,32997,36754,35357,22973
399912,0.8168485760688782,35317,32000,31256,29013
399922,0.7463638782501221,38993,25621,26752,34593
399932,0.7660152912139893,39404,22817,24824,37078
399942,0.7541327476501465,41162,16336,22046,41053
399952,0.7301245331764221,39849,15619,23242,41515
399962,0.7394775748252869,39648,12414,23202,42996
399972,0.7300881743431091,36357,16162,27219,40491
399982,0.7579444646835327,35300,16078,28345,39839
399992,0.7374231219291687,31273,21700,31898,35649
400002,0.7090082168579102,28619,23715,33976,33368
400012,0.7170102596282959,25843,29012,35704,28396
400022,0.7243411540985107,23865,33106,36910,23483
400032,0.7187920212745667,23190,35548,36778,20166
400042,0.7161718010902405,23062,37797,36616,16430
400052,0.670384407043457,24027,38943,35453,14492
400062,0.6461122035980225,34794,46064,41882,24019
400072,0.6879031658172607,49751,54938,52030,44519
400082,0.7418956160545349,50066,54911,50476,46395
400092,0.7708134055137634,57896,50622,44242,56981
400102,0.827637255191803,58211,53470,48432,57893
400112,0.9038807153701782,60406,49113,45921,61048
400122,0.9621325731277466,61493,44518,44989,61547
400132,0.9961766004562378,60616,42702,46696,61547
400142,1.0528911352157593,58471,44159,51144,61547
400152,1.096533179283142,54205,48864,54569,61148
400162,1.1465500593185425,48100,53847,58735,59526
400172,1.206229329109192,46360,57765,59298,56659
400182,1.2295024394989014,44190,60368,61148,50884
400192,1.249312400817871,46817,61148,59816,49776
400202,1.2795547246932983,48387,61148,60590,44170
400212,1.3163206577301025,46005,58281,52291,38648
400222,1.284744381904602,49461,57319,51701,36289
400232,1.2689496278762817,31615,54172,43002,11227
400242,1.2297050952911377,29371,51777,46276,4460
400252,1.1829824447631836,29661,46350,41710,17944
400262,1.1172802448272705,38281,35994,38018,26915
400272,1.0965502262115479,39417,28403,31199,37925
400282,1.0360907316207886,45111,11504,26853,44769
400292,1.0098367929458618,43478,10182,24036,47850
400302,0.9866659045219421,44099,1570,27727,48917
400312,0.9675475358963013,42702,3329,26074,49986
400322,0.9562386274337769,42963,0,29612,49583
400332,0.9338188171386719,41983,5990,27510,47948
400342,0.9271434545516968,41741,5881,30822,45508
400352,0.9080774784088135,36205,20013,33943,39169
400362,0.8741446733474731,34778,24210,37319,32710
400372,0.8587539792060852,29872,33785,38066,26217
400382,0.855437159538269,29687,38848,39949,16149
400392,0.8453403115272522,26834,42591,39332,13226
400402,0.8343560099601746,27921,44653,40534,5370
400412,0.7946406602859497,27772,45292,38540,7108
400422,0.7986666560173035,31097,43825,38076,5493
400432,0.7700536251068115,47248,53585,49414,34949
400442,0.7682246565818787,49137,51472,48653,37850
400452,0.8033888339996338,51758,53203,49329,50121
400462,0.8270517587661743,55097,52555,50554,55242
400472,0.9069874286651611,55657,51235,51037,58699
400482,0.9765953421592712,57361,47548,52129,60753
400492,1.0302715301513672,56332,48183,52916,61247
400502,1.0610582828521729,56441,45671,53585,61247
400512,1.1270227432250977,55050,50046,53703,61347
400522,1.1466541290283203,54742,50345,54788,61076
400532,1.1982163190841675,53461,54803,54508,59567
400542,1.2564805746078491,54660,55365,55351,57775
400552,1.2709687948226929,53413,58600,54962,56190
400562,1.3020423650741577,55268,58750,55965,53109
400572,1.3035424947738647,54599,59908,53842,53749
400582,1.3093847036361694,56419,59348,55093,51226
